,corr_pair,corr_metrics,CodeBertsim,CodeBertfake_pair,CodeBertfake_sim,ISUB StringMatchersim,ISUB StringMatcherfake_pair,ISUB StringMatcherfake_sim,Levenshtein Similaritysim,Levenshtein Similarityfake_pair,Levenshtein Similarityfake_sim,JaroWinklersim,JaroWinklerfake_pair,JaroWinklerfake_sim
13898,"('alt919', 'alt920')",3,tensor(0.9993),"('alt919', 'alt37')",tensor(0.9996),0.6648648648648647,,,0.6666666666666667,,,0.8666666666666666,,
13899,"('alt92', 'alt100')",1,tensor(0.9994),,,0.45454545454545453,"('alt92', 'alt101')",0.45454545454545453,0.5,"('alt92', 'alt101')",0.5,0.79,"('alt92', 'alt101')",0.79
13900,"('alt92', 'alt102')",1,tensor(0.9997),,,0.7243451463790447,"('alt103', 'alt102')",0.8615384615384616,0.6666666666666667,"('alt103', 'alt102')",0.8333333333333334,0.8755555555555556,"('alt103', 'alt102')",0.9444444444444444
13901,"('alt92', 'alt103')",0,tensor(0.9996),"('alt14', 'alt103')",tensor(0.9997),0.45454545454545453,"('alt14', 'alt103')",0.751617873651772,0.5,"('alt14', 'alt103')",0.6666666666666667,0.79,"('alt14', 'alt103')",0.8933333333333334
13902,"('alt92', 'alt86')",0,tensor(0.9993),"('alt92', 'alt46')",tensor(0.9997),0.5330841121495327,"('alt856', 'alt86')",0.9454545454545454,0.6,"('alt856', 'alt86')",0.8333333333333334,0.8133333333333334,"('alt856', 'alt86')",0.9666666666666667
13903,"('alt92', 'alt89')",2,tensor(0.9995),"('alt130', 'alt89')",tensor(0.9995),0.8062365591397851,,,0.6,"('alt47', 'alt89')",0.6,0.9066666666666667,,
13904,"('alt92', 'alt90')",3,tensor(0.9993),"('alt51', 'alt90')",tensor(0.9994),0.826236559139785,,,0.8,,,0.92,,
13905,"('alt92', 'alt91')",1,tensor(0.9997),,,0.826236559139785,"('alt99', 'alt91')",0.826236559139785,0.8,"('alt99', 'alt91')",0.8,0.92,"('alt99', 'alt91')",0.92
13906,"('alt92', 'alt93')",4,tensor(0.9997),,,0.826236559139785,,,0.8,,,0.92,,
13907,"('alt92', 'alt94')",4,tensor(0.9998),,,0.826236559139785,,,0.8,,,0.92,,
13908,"('alt92', 'alt95')",4,tensor(0.9997),,,0.826236559139785,,,0.8,,,0.92,,
13909,"('alt92', 'alt96')",1,tensor(0.9997),,,0.826236559139785,"('alt93', 'alt96')",0.826236559139785,0.8,"('alt93', 'alt96')",0.8,0.92,"('alt93', 'alt96')",0.92
13910,"('alt92', 'alt97')",2,tensor(0.9997),"('alt92', 'alt102')",tensor(0.9997),0.826236559139785,,,0.8,"('alt57', 'alt97')",0.8,0.92,,
13911,"('alt92', 'alt98')",4,tensor(0.9996),,,0.826236559139785,,,0.8,,,0.92,,
13912,"('alt920', 'alt921')",3,tensor(0.9993),"('alt33', 'alt921')",tensor(0.9995),0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13913,"('alt921', 'alt922')",4,tensor(0.9998),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13914,"('alt922', 'alt923')",4,tensor(0.9999),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13915,"('alt923', 'alt924')",4,tensor(0.9998),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13916,"('alt924', 'alt925')",3,tensor(0.9988),"('alt544', 'alt925')",tensor(0.9992),0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13917,"('alt925', 'alt926')",3,tensor(0.9991),"('alt52', 'alt926')",tensor(0.9992),0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13918,"('alt926', 'alt927')",4,tensor(0.9998),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13919,"('alt927', 'alt928')",4,tensor(0.9998),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13920,"('alt928', 'alt929')",4,tensor(0.9999),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13921,"('alt928', 'alt942')",4,tensor(0.9998),,,0.8615384615384616,,,0.6666666666666667,,,0.9333333333333333,,
13922,"('alt929', 'alt930')",0,tensor(0.9994),"('alt41', 'alt930')",tensor(0.9995),0.6648648648648647,"('alt929', 'alt24')",0.7243451463790447,0.6666666666666667,"('alt929', 'alt24')",0.6666666666666667,0.8666666666666666,"('alt929', 'alt24')",0.8755555555555556
13923,"('alt93', 'alt101')",0,tensor(0.9995),"('alt93', 'alt17')",tensor(0.9997),0.45454545454545453,"('alt60', 'alt101')",0.7243451463790447,0.5,"('alt60', 'alt101')",0.6666666666666667,0.79,"('alt60', 'alt101')",0.8755555555555556
13924,"('alt93', 'alt104')",1,tensor(0.9997),,,0.45454545454545453,"('alt55', 'alt104')",0.45454545454545453,0.5,"('alt55', 'alt104')",0.5,0.79,"('alt55', 'alt104')",0.79
13925,"('alt93', 'alt107')",0,tensor(0.9996),"('alt93', 'alt234')",tensor(0.9997),0.45454545454545453,"('alt137', 'alt107')",0.8615384615384616,0.5,"('alt137', 'alt107')",0.8333333333333334,0.79,"('alt137', 'alt107')",0.9333333333333333
13926,"('alt93', 'alt87')",0,tensor(0.9996),"('alt93', 'alt17')",tensor(0.9997),0.5330841121495327,"('alt819', 'alt87')",0.751617873651772,0.6,"('alt819', 'alt87')",0.6666666666666667,0.8133333333333334,"('alt819', 'alt87')",0.8933333333333334
13927,"('alt93', 'alt90')",3,tensor(0.9993),"('alt241', 'alt90')",tensor(0.9996),0.826236559139785,,,0.8,,,0.92,,
13928,"('alt93', 'alt91')",0,tensor(0.9996),"('alt93', 'alt94')",tensor(0.9998),0.826236559139785,"('alt93', 'alt94')",0.826236559139785,0.8,"('alt93', 'alt94')",0.8,0.92,"('alt93', 'alt94')",0.92
13929,"('alt93', 'alt92')",4,tensor(0.9997),,,0.826236559139785,,,0.8,,,0.92,,
13930,"('alt93', 'alt94')",4,tensor(0.9998),,,0.826236559139785,,,0.8,,,0.92,,
13931,"('alt93', 'alt95')",3,tensor(0.9997),,,0.826236559139785,,,0.8,"('alt93', 'alt13')",0.8,0.92,,
13932,"('alt93', 'alt96')",4,tensor(0.9997),,,0.826236559139785,,,0.8,,,0.92,,
13933,"('alt93', 'alt98')",2,tensor(0.9996),"('alt93', 'alt43')",tensor(0.9996),0.826236559139785,,,0.8,"('alt93', 'alt43')",0.8,0.92,,
13934,"('alt93', 'alt99')",2,tensor(0.9997),"('alt93', 'alt23')",tensor(0.9997),0.826236559139785,,,0.8,"('alt93', 'alt23')",0.8,0.92,,
13935,"('alt930', 'alt931')",3,tensor(0.9995),"('alt709', 'alt931')",tensor(0.9995),0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13936,"('alt931', 'alt932')",4,tensor(0.9996),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13937,"('alt932', 'alt933')",2,tensor(0.9995),"('alt9', 'alt933')",tensor(0.9995),0.8615384615384616,"('alt9', 'alt933')",0.88,0.8333333333333334,,,0.9444444444444444,,
13938,"('alt933', 'alt934')",4,tensor(0.9999),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13939,"('alt934', 'alt935')",4,tensor(0.9998),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13940,"('alt935', 'alt936')",4,tensor(0.9998),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13941,"('alt936', 'alt937')",4,tensor(0.9998),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13942,"('alt937', 'alt938')",4,tensor(0.9999),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13943,"('alt938', 'alt939')",4,tensor(0.9999),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13944,"('alt939', 'alt940')",0,tensor(0.9995),"('alt68', 'alt940')",tensor(0.9997),0.6648648648648647,"('alt951', 'alt940')",0.6648648648648647,0.6666666666666667,"('alt951', 'alt940')",0.6666666666666667,0.8666666666666666,"('alt951', 'alt940')",0.8666666666666666
13945,"('alt94', 'alt100')",0,tensor(0.9995),"('alt140', 'alt100')",tensor(0.9996),0.45454545454545453,"('alt140', 'alt100')",0.8615384615384616,0.5,"('alt140', 'alt100')",0.8333333333333334,0.79,"('alt140', 'alt100')",0.9333333333333333
13946,"('alt94', 'alt101')",0,tensor(0.9993),"('alt941', 'alt101')",tensor(0.9996),0.45454545454545453,"('alt941', 'alt101')",0.6315315315315314,0.5,"('alt941', 'alt101')",0.6666666666666667,0.79,"('alt941', 'alt101')",0.8444444444444443
13947,"('alt94', 'alt102')",1,tensor(0.9997),,,0.45454545454545453,"('alt352', 'alt102')",0.6315315315315314,0.5,"('alt352', 'alt102')",0.6666666666666667,0.79,"('alt352', 'alt102')",0.8444444444444443
13948,"('alt94', 'alt105')",1,tensor(0.9995),,,0.45454545454545453,"('alt4', 'alt105')",0.5729411764705882,0.5,"('alt4', 'alt105')",0.5,0.79,"('alt4', 'alt105')",0.825
13949,"('alt94', 'alt84')",0,tensor(0.9996),"('alt83', 'alt84')",tensor(0.9998),0.8062365591397851,"('alt83', 'alt84')",0.826236559139785,0.8,"('alt83', 'alt84')",0.8,0.9066666666666667,"('alt83', 'alt84')",0.92
13950,"('alt94', 'alt91')",1,tensor(0.9997),,,0.826236559139785,"('alt94', 'alt943')",0.9454545454545454,0.8,"('alt94', 'alt943')",0.8333333333333334,0.92,"('alt94', 'alt943')",0.9722222222222223
13951,"('alt94', 'alt92')",4,tensor(0.9998),,,0.826236559139785,,,0.8,,,0.92,,
13952,"('alt94', 'alt93')",4,tensor(0.9998),,,0.826236559139785,,,0.8,,,0.92,,
13953,"('alt94', 'alt95')",1,tensor(0.9998),,,0.826236559139785,"('alt951', 'alt95')",0.9454545454545454,0.8,"('alt951', 'alt95')",0.8333333333333334,0.92,"('alt951', 'alt95')",0.9722222222222223
13954,"('alt94', 'alt96')",0,tensor(0.9998),"('alt94', 'alt92')",tensor(0.9998),0.826236559139785,"('alt91', 'alt96')",0.826236559139785,0.8,"('alt91', 'alt96')",0.8,0.92,"('alt91', 'alt96')",0.92
13955,"('alt94', 'alt97')",3,tensor(0.9997),,,0.826236559139785,,,0.8,"('alt94', 'alt14')",0.8,0.92,,
13956,"('alt94', 'alt98')",4,tensor(0.9996),,,0.826236559139785,,,0.8,,,0.92,,
13957,"('alt940', 'alt941')",3,tensor(0.9993),"('alt51', 'alt941')",tensor(0.9995),0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13958,"('alt941', 'alt942')",1,tensor(0.9998),,,0.8615384615384616,"('alt941', 'alt94')",0.9454545454545454,0.8333333333333334,"('alt941', 'alt94')",0.8333333333333334,0.9444444444444444,"('alt941', 'alt94')",0.9722222222222223
13959,"('alt942', 'alt943')",4,tensor(0.9998),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13960,"('alt942', 'alt956')",3,tensor(0.9993),"('alt70', 'alt956')",tensor(0.9994),0.6648648648648647,,,0.6666666666666667,,,0.8666666666666666,,
13961,"('alt943', 'alt944')",1,tensor(0.9995),"('alt20', 'alt944')",tensor(0.9996),0.8615384615384616,"('alt943', 'alt973')",0.8615384615384616,0.8333333333333334,"('alt943', 'alt973')",0.8333333333333334,0.9444444444444444,,
13962,"('alt944', 'alt945')",4,tensor(0.9999),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13963,"('alt945', 'alt946')",4,tensor(0.9999),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13964,"('alt946', 'alt947')",4,tensor(0.9999),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13965,"('alt947', 'alt948')",4,tensor(0.9998),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13966,"('alt948', 'alt949')",3,tensor(0.9992),"('alt121', 'alt949')",tensor(0.9994),0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13967,"('alt949', 'alt950')",0,tensor(0.9995),"('alt19', 'alt950')",tensor(0.9996),0.6648648648648647,"('alt9', 'alt950')",0.88,0.6666666666666667,"('alt9', 'alt950')",0.6666666666666667,0.8666666666666666,"('alt9', 'alt950')",0.9333333333333333
13968,"('alt95', 'alt101')",0,tensor(0.9992),"('alt663', 'alt101')",tensor(0.9995),0.45454545454545453,"('alt75', 'alt101')",0.45454545454545453,0.5,"('alt663', 'alt101')",0.5,0.79,"('alt75', 'alt101')",0.79
13969,"('alt95', 'alt102')",0,tensor(0.9997),"('alt68', 'alt102')",tensor(0.9997),0.45454545454545453,"('alt13', 'alt102')",0.751617873651772,0.5,"('alt13', 'alt102')",0.6666666666666667,0.79,"('alt13', 'alt102')",0.8933333333333334
13970,"('alt95', 'alt103')",0,tensor(0.9996),"('alt95', 'alt75')",tensor(0.9998),0.45454545454545453,"('alt95', 'alt155')",0.7243451463790447,0.5,"('alt95', 'alt155')",0.6666666666666667,0.79,"('alt95', 'alt155')",0.8755555555555556
13971,"('alt95', 'alt106')",2,tensor(0.9994),"('alt293', 'alt106')",tensor(0.9995),0.45454545454545453,,,0.5,"('alt293', 'alt106')",0.5,0.79,,
13972,"('alt95', 'alt92')",1,tensor(0.9997),,,0.826236559139785,"('alt95', 'alt98')",0.826236559139785,0.8,"('alt95', 'alt98')",0.8,0.92,"('alt95', 'alt98')",0.92
13973,"('alt95', 'alt93')",4,tensor(0.9997),,,0.826236559139785,,,0.8,,,0.92,,
13974,"('alt95', 'alt94')",4,tensor(0.9998),,,0.826236559139785,,,0.8,,,0.92,,
13975,"('alt95', 'alt96')",4,tensor(0.9998),,,0.826236559139785,,,0.8,,,0.92,,
13976,"('alt95', 'alt97')",3,tensor(0.9998),,,0.826236559139785,,,0.8,,,0.92,"('alt95', 'alt59')",0.9533333333333333
13977,"('alt95', 'alt98')",3,tensor(0.9996),"('alt61', 'alt98')",tensor(0.9997),0.826236559139785,,,0.8,,,0.92,,
13978,"('alt95', 'alt99')",4,tensor(0.9998),,,0.826236559139785,,,0.8,,,0.92,,
13979,"('alt950', 'alt951')",3,tensor(0.9996),"('alt83', 'alt951')",tensor(0.9996),0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13980,"('alt951', 'alt952')",4,tensor(0.9996),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13981,"('alt952', 'alt953')",3,tensor(0.9995),"('alt77', 'alt953')",tensor(0.9996),0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13982,"('alt953', 'alt954')",4,tensor(0.9997),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13983,"('alt954', 'alt955')",3,tensor(0.9991),"('alt113', 'alt955')",tensor(0.9993),0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13984,"('alt955', 'alt956')",3,tensor(0.9995),"('alt59', 'alt956')",tensor(0.9996),0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13985,"('alt956', 'alt957')",4,tensor(0.9994),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13986,"('alt956', 'alt970')",1,tensor(0.9994),"('alt45', 'alt970')",tensor(0.9995),0.6648648648648647,"('alt39', 'alt970')",0.7243451463790447,0.6666666666666667,,,0.8666666666666666,"('alt39', 'alt970')",0.8755555555555556
13987,"('alt957', 'alt958')",4,tensor(0.9996),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13988,"('alt958', 'alt959')",4,tensor(0.9997),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
13989,"('alt959', 'alt960')",0,tensor(0.9991),"('alt481', 'alt960')",tensor(0.9995),0.6648648648648647,"('alt64', 'alt960')",0.7243451463790447,0.6666666666666667,"('alt64', 'alt960')",0.6666666666666667,0.8666666666666666,"('alt64', 'alt960')",0.8755555555555556
13990,"('alt96', 'alt101')",0,tensor(0.9994),"('alt53', 'alt101')",tensor(0.9996),0.45454545454545453,"('alt59', 'alt101')",0.45454545454545453,0.5,"('alt59', 'alt101')",0.5,0.79,"('alt59', 'alt101')",0.79
13991,"('alt96', 'alt102')",1,tensor(0.9997),,,0.45454545454545453,"('alt1007', 'alt102')",0.7990384615384616,0.5,"('alt1007', 'alt102')",0.7142857142857143,0.79,"('alt1007', 'alt102')",0.9246031746031746
13992,"('alt96', 'alt103')",3,tensor(0.9997),,,0.45454545454545453,,,0.5,"('alt899', 'alt103')",0.5,0.79,,
13993,"('alt96', 'alt104')",0,tensor(0.9997),"('alt17', 'alt104')",tensor(0.9998),0.45454545454545453,"('alt17', 'alt104')",0.751617873651772,0.5,"('alt17', 'alt104')",0.6666666666666667,0.79,"('alt17', 'alt104')",0.8933333333333334
13994,"('alt96', 'alt107')",0,tensor(0.9995),"('alt507', 'alt107')",tensor(0.9996),0.45454545454545453,"('alt507', 'alt107')",0.844871794871795,0.5,"('alt507', 'alt107')",0.8333333333333334,0.79,"('alt507', 'alt107')",0.9222222222222223
13995,"('alt96', 'alt90')",3,tensor(0.9994),"('alt42', 'alt90')",tensor(0.9997),0.826236559139785,,,0.8,,,0.92,,
13996,"('alt96', 'alt93')",4,tensor(0.9997),,,0.826236559139785,,,0.8,,,0.92,,
13997,"('alt96', 'alt94')",1,tensor(0.9998),,,0.826236559139785,"('alt946', 'alt94')",0.9454545454545454,0.8,"('alt946', 'alt94')",0.8333333333333334,0.92,"('alt946', 'alt94')",0.9722222222222223
13998,"('alt96', 'alt95')",4,tensor(0.9998),,,0.826236559139785,,,0.8,,,0.92,,
13999,"('alt96', 'alt97')",4,tensor(0.9998),,,0.826236559139785,,,0.8,,,0.92,,
14000,"('alt96', 'alt98')",3,tensor(0.9996),"('alt96', 'alt33')",tensor(0.9997),0.826236559139785,,,0.8,,,0.92,,
14001,"('alt96', 'alt99')",1,tensor(0.9997),,,0.826236559139785,"('alt990', 'alt99')",0.9454545454545454,0.8,"('alt990', 'alt99')",0.8333333333333334,0.92,"('alt990', 'alt99')",0.9722222222222223
14002,"('alt960', 'alt961')",3,tensor(0.9992),"('alt35', 'alt961')",tensor(0.9996),0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
14003,"('alt961', 'alt962')",4,tensor(0.9999),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
14004,"('alt962', 'alt963')",4,tensor(0.9999),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
14005,"('alt963', 'alt964')",3,tensor(0.9985),"('alt26', 'alt964')",tensor(0.9989),0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
14006,"('alt964', 'alt965')",0,tensor(0.9995),"('alt65', 'alt965')",tensor(0.9997),0.8615384615384616,"('alt65', 'alt965')",0.9363636363636364,0.8333333333333334,"('alt65', 'alt965')",0.8333333333333334,0.9444444444444444,"('alt65', 'alt965')",0.9611111111111111
14007,"('alt965', 'alt966')",4,tensor(0.9998),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
14008,"('alt966', 'alt967')",4,tensor(0.9998),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
14009,"('alt967', 'alt968')",0,tensor(0.9995),"('alt98', 'alt968')",tensor(0.9996),0.8615384615384616,"('alt98', 'alt968')",0.9454545454545454,0.8333333333333334,"('alt98', 'alt968')",0.8333333333333334,0.9444444444444444,"('alt98', 'alt968')",0.9666666666666667
14010,"('alt968', 'alt969')",4,tensor(0.9997),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
14011,"('alt969', 'alt970')",1,tensor(0.9997),,,0.6648648648648647,"('alt969', 'alt90')",0.751617873651772,0.6666666666666667,"('alt969', 'alt749')",0.6666666666666667,0.8666666666666666,"('alt969', 'alt90')",0.8933333333333334
14012,"('alt97', 'alt100')",0,tensor(0.9993),"('alt27', 'alt100')",tensor(0.9996),0.45454545454545453,"('alt27', 'alt100')",0.45454545454545453,0.5,"('alt27', 'alt100')",0.5,0.79,"('alt27', 'alt100')",0.79
14013,"('alt97', 'alt102')",1,tensor(0.9997),,,0.45454545454545453,"('alt62', 'alt102')",0.7243451463790447,0.5,"('alt62', 'alt102')",0.6666666666666667,0.79,"('alt62', 'alt102')",0.8755555555555556
14014,"('alt97', 'alt103')",1,tensor(0.9996),,,0.45454545454545453,"('alt843', 'alt103')",0.6315315315315314,0.5,"('alt843', 'alt103')",0.6666666666666667,0.79,"('alt843', 'alt103')",0.8444444444444443
14015,"('alt97', 'alt104')",1,tensor(0.9996),,,0.45454545454545453,"('alt97', 'alt836')",0.45454545454545453,0.5,"('alt97', 'alt836')",0.5,0.79,"('alt97', 'alt836')",0.79
14016,"('alt97', 'alt105')",0,tensor(0.9993),"('alt97', 'alt66')",tensor(0.9996),0.45454545454545453,"('alt97', 'alt66')",0.5330841121495327,0.5,"('alt97', 'alt66')",0.6,0.79,"('alt97', 'alt66')",0.8133333333333334
14017,"('alt97', 'alt107')",0,tensor(0.9996),"('alt97', 'alt36')",tensor(0.9997),0.7243451463790447,"('alt97', 'alt958')",0.751617873651772,0.6666666666666667,"('alt97', 'alt958')",0.6666666666666667,0.8755555555555556,"('alt97', 'alt958')",0.8933333333333334
14018,"('alt97', 'alt108')",1,tensor(0.9997),,,0.45454545454545453,"('alt41', 'alt108')",0.7243451463790447,0.5,"('alt41', 'alt108')",0.5,0.79,"('alt41', 'alt108')",0.8755555555555556
14019,"('alt97', 'alt111')",0,tensor(0.9992),"('alt90', 'alt111')",tensor(0.9997),0.45454545454545453,"('alt90', 'alt111')",0.45454545454545453,0.5,"('alt90', 'alt111')",0.5,0.79,"('alt90', 'alt111')",0.79
14020,"('alt97', 'alt91')",0,tensor(0.9997),"('alt95', 'alt91')",tensor(0.9997),0.826236559139785,"('alt95', 'alt91')",0.826236559139785,0.8,"('alt95', 'alt91')",0.8,0.92,"('alt95', 'alt91')",0.92
14021,"('alt97', 'alt94')",4,tensor(0.9997),,,0.826236559139785,,,0.8,,,0.92,,
14022,"('alt97', 'alt95')",1,tensor(0.9998),,,0.826236559139785,"('alt97', 'alt917')",0.9454545454545454,0.8,"('alt97', 'alt917')",0.8333333333333334,0.92,"('alt97', 'alt917')",0.9666666666666667
14023,"('alt97', 'alt96')",1,tensor(0.9998),,,0.826236559139785,"('alt97', 'alt99')",0.826236559139785,0.8,"('alt97', 'alt99')",0.8,0.92,"('alt97', 'alt99')",0.92
14024,"('alt97', 'alt98')",2,tensor(0.9994),"('alt100', 'alt98')",tensor(0.9996),0.826236559139785,,,0.8,,,0.92,"('alt97', 'alt79')",0.9533333333333333
14025,"('alt97', 'alt99')",4,tensor(0.9997),,,0.826236559139785,,,0.8,,,0.92,,
14026,"('alt970', 'alt971')",3,tensor(0.9994),"('alt970', 'alt36')",tensor(0.9995),0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
14027,"('alt970', 'alt984')",3,tensor(0.9992),"('alt112', 'alt984')",tensor(0.9995),0.6648648648648647,,,0.6666666666666667,,,0.8666666666666666,,
14028,"('alt971', 'alt972')",4,tensor(0.9997),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
14029,"('alt972', 'alt973')",4,tensor(0.9998),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
14030,"('alt973', 'alt974')",4,tensor(0.9998),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
14031,"('alt974', 'alt975')",3,tensor(0.9993),"('alt974', 'alt988')",tensor(0.9995),0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
14032,"('alt975', 'alt976')",3,tensor(0.9989),"('alt108', 'alt976')",tensor(0.9994),0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
14033,"('alt976', 'alt977')",4,tensor(0.9997),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
14034,"('alt977', 'alt978')",3,tensor(0.9986),"('alt30', 'alt978')",tensor(0.9990),0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
14035,"('alt978', 'alt979')",3,tensor(0.9989),"('alt256', 'alt979')",tensor(0.9992),0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
14036,"('alt979', 'alt980')",4,tensor(0.9995),,,0.6648648648648647,,,0.6666666666666667,,,0.8666666666666666,,
14037,"('alt98', 'alt100')",0,tensor(0.9996),"('alt137', 'alt100')",tensor(0.9997),0.45454545454545453,"('alt183', 'alt100')",0.6648648648648647,0.5,"('alt183', 'alt100')",0.6666666666666667,0.79,"('alt183', 'alt100')",0.8666666666666666
14038,"('alt98', 'alt101')",0,tensor(0.9996),"('alt81', 'alt101')",tensor(0.9998),0.45454545454545453,"('alt81', 'alt101')",0.7243451463790447,0.5,"('alt81', 'alt101')",0.6666666666666667,0.79,"('alt81', 'alt101')",0.8755555555555556
14039,"('alt98', 'alt103')",1,tensor(0.9996),,,0.45454545454545453,"('alt12', 'alt103')",0.751617873651772,0.5,"('alt645', 'alt103')",0.5,0.79,"('alt12', 'alt103')",0.8933333333333334
14040,"('alt98', 'alt104')",0,tensor(0.9996),"('alt98', 'alt61')",tensor(0.9997),0.45454545454545453,"('alt98', 'alt50')",0.5330841121495327,0.5,"('alt98', 'alt50')",0.6,0.79,"('alt98', 'alt50')",0.8133333333333334
14041,"('alt98', 'alt106')",0,tensor(0.9994),"('alt188', 'alt106')",tensor(0.9996),0.45454545454545453,"('alt188', 'alt106')",0.6648648648648647,0.5,"('alt188', 'alt106')",0.6666666666666667,0.79,"('alt188', 'alt106')",0.8666666666666666
14042,"('alt98', 'alt108')",0,tensor(0.9995),"('alt98', 'alt989')",tensor(0.9995),0.7243451463790447,"('alt98', 'alt989')",0.9454545454545454,0.6666666666666667,"('alt98', 'alt989')",0.8333333333333334,0.8755555555555556,"('alt98', 'alt989')",0.9722222222222223
14043,"('alt98', 'alt109')",0,tensor(0.9996),"('alt11', 'alt109')",tensor(0.9996),0.7243451463790447,"('alt30', 'alt109')",0.7243451463790447,0.5,"('alt30', 'alt109')",0.6666666666666667,0.8755555555555556,"('alt30', 'alt109')",0.8755555555555556
14044,"('alt98', 'alt112')",0,tensor(0.9996),"('alt31', 'alt112')",tensor(0.9998),0.45454545454545453,"('alt762', 'alt112')",0.6315315315315314,0.5,"('alt762', 'alt112')",0.6666666666666667,0.79,"('alt762', 'alt112')",0.8444444444444443
14045,"('alt98', 'alt18')",4,tensor(0.9995),,,0.8062365591397851,,,0.8,,,0.9066666666666667,,
14046,"('alt98', 'alt92')",3,tensor(0.9996),"('alt98', 'alt29')",tensor(0.9996),0.826236559139785,,,0.8,,,0.92,,
14047,"('alt98', 'alt95')",2,tensor(0.9996),"('alt108', 'alt95')",tensor(0.9997),0.826236559139785,,,0.8,"('alt45', 'alt95')",0.8,0.92,,
14048,"('alt98', 'alt96')",3,tensor(0.9996),"('alt98', 'alt29')",tensor(0.9996),0.826236559139785,,,0.8,,,0.92,,
14049,"('alt98', 'alt97')",4,tensor(0.9994),,,0.826236559139785,,,0.8,,,0.92,,
14050,"('alt98', 'alt99')",4,tensor(0.9996),,,0.826236559139785,,,0.8,,,0.92,,
14051,"('alt980', 'alt981')",3,tensor(0.9992),"('alt127', 'alt981')",tensor(0.9995),0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
14052,"('alt981', 'alt982')",4,tensor(0.9998),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
14053,"('alt982', 'alt983')",4,tensor(0.9998),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
14054,"('alt983', 'alt984')",4,tensor(0.9998),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
14055,"('alt984', 'alt985')",4,tensor(0.9995),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
