,corr_pair,corr_metrics,ISUB StringMatchersim,ISUB StringMatcherfake_pair,ISUB StringMatcherfake_sim,Levenshtein Similaritysim,Levenshtein Similarityfake_pair,Levenshtein Similarityfake_sim,JaroWinklersim,JaroWinklerfake_pair,JaroWinklerfake_sim
586,"('COMMA46', 'COMMA53')",1,0.7260073260073261,"('COMMA41', 'COMMA53')",0.7260073260073261,0.6055900621118012,,,0.9047619047619049,"('COMMA41', 'COMMA53')",0.9047619047619049
587,"('COMMA46_tree', 'COMMA53_tree')",0,0.8615384615384616,"('COMMA48_tree', 'COMMA53_tree')",0.8615384615384616,0.7065217391304348,"('COMMA48_tree', 'COMMA53_tree')",0.7465277777777778,0.9351851851851852,"('COMMA48_tree', 'COMMA53_tree')",0.9351851851851852
588,"('COMMA48', 'COMMA58')",1,0.885383980181668,"('COMMA48', 'COMMA38')",0.885383980181668,0.6785714285714286,,,0.9523809523809523,"('COMMA48', 'COMMA38')",0.9523809523809523
589,"('COMMA48_tree', 'COMMA58_tree')",3,0.9395397489539749,,,0.7256944444444444,,,0.9675925925925926,,
590,"('COMMA49', 'COMMA38')",0,0.7260073260073261,"('COMMA36', 'COMMA38')",0.885383980181668,0.5075187969924813,"('COMMA36', 'COMMA38')",0.8095238095238095,0.9047619047619049,"('COMMA36', 'COMMA38')",0.9619047619047619
591,"('COMMA49', 'COMMA50')",3,0.7260073260073261,,,0.6997084548104956,,,0.9047619047619049,,
592,"('COMMA49_tree', 'COMMA38_tree')",1,0.8615384615384616,"('COMMA186_tree', 'COMMA38_tree')",0.9094126394052046,0.5921052631578948,,,0.9351851851851852,"('COMMA186_tree', 'COMMA38_tree')",0.9513477975016437
593,"('COMMA49_tree', 'COMMA50_tree')",3,0.8615384615384616,,,0.8163265306122449,,,0.9351851851851852,,
594,"('COMMA53', 'COMMA56')",2,0.885383980181668,"('COMMA45', 'COMMA56')",0.885383980181668,0.8086253369272238,,,0.9619047619047619,,
595,"('COMMA53_tree', 'COMMA56_tree')",3,0.9395397489539749,,,0.8647798742138365,,,0.9722222222222221,,
596,"('COMMA56', 'COMMA66')",1,0.885383980181668,"('COMMA56', 'COMMA36')",0.885383980181668,0.7040816326530612,,,0.9523809523809523,"('COMMA56', 'COMMA36')",0.9523809523809523
597,"('COMMA56_tree', 'COMMA66_tree')",3,0.9395397489539749,,,0.7529761904761905,,,0.9675925925925926,,
598,"('COMMA58', 'COMMA59')",3,0.885383980181668,,,0.8423645320197045,,,0.9619047619047619,,
599,"('COMMA58_tree', 'COMMA59_tree')",3,0.9395397489539749,,,0.9008620689655171,,,0.9722222222222221,,
600,"('COMMA59', 'COMMA14')",0,0.7260073260073261,"('COMMA59', 'COMMA151')",0.8319230769230769,-1.5816326530612246,"('EQ16_tree', 'COMMA14')",0.0,0.9047619047619049,"('COMMA59', 'COMMA151')",0.9345238095238095
601,"('COMMA59_tree', 'COMMA14_tree')",0,0.8615384615384616,"('COMMA59_tree', 'COMMA23_tree')",0.8615384615384616,-1.8452380952380953,"('AND59_tree', 'COMMA14_tree')",-0.9226190476190476,0.9351851851851852,"('COMMA59_tree', 'COMMA23_tree')",0.9351851851851852
602,"('COMMA61', 'COMMA63')",2,0.885383980181668,"('COMMA61', 'COMMA18')",0.885383980181668,0.8290398126463701,,,0.9619047619047619,,
603,"('COMMA61_tree', 'COMMA63_tree')",3,0.9395397489539749,,,0.8866120218579234,,,0.9722222222222221,,
604,"('COMMA63', 'COMMA65')",2,0.885383980181668,"('COMMA53', 'COMMA65')",0.885383980181668,0.8299319727891157,,,0.9619047619047619,,
605,"('COMMA63_tree', 'COMMA65_tree')",3,0.9395397489539749,,,0.8875661375661376,,,0.9722222222222221,,
606,"('COMMA65', 'COMMA66')",3,0.885383980181668,,,0.8439560439560441,,,0.9619047619047619,,
607,"('COMMA65_tree', 'COMMA66_tree')",3,0.9395397489539749,,,0.9025641025641026,,,0.9722222222222221,,
608,"('COMMA66', 'COMMA67')",3,0.885383980181668,,,0.8441558441558442,,,0.9619047619047619,,
609,"('COMMA66', 'COMMA74')",3,0.7260073260073261,,,0.6277056277056278,,,0.9047619047619049,,
610,"('COMMA66_tree', 'COMMA67_tree')",3,0.9395397489539749,,,0.9027777777777778,,,0.9722222222222221,,
611,"('COMMA66_tree', 'COMMA74_tree')",1,0.8615384615384616,"('COMMA30_tree', 'COMMA74_tree')",0.8615384615384616,0.7323232323232324,,,0.9351851851851852,"('COMMA30_tree', 'COMMA74_tree')",0.9351851851851852
612,"('COMMA67', 'TILDE12')",0,-1.0,"('ARG79', 'TILDE12')",-1.0,-0.0,"('ARG79', 'TILDE12')",-0.0,0.0,"('ARG79', 'TILDE12')",0.0
613,"('COMMA71', 'COMMA73')",3,0.885383980181668,,,0.8329979879275655,,,0.9619047619047619,,
614,"('COMMA71', 'COMMA78')",3,0.885383980181668,,,0.7726358148893361,,,0.9619047619047619,,
615,"('COMMA71_tree', 'COMMA73_tree')",1,0.9395397489539749,"('COMMA71_tree', 'COMMA81_tree')",0.9395397489539749,0.8908450704225352,,,0.9722222222222221,"('COMMA71_tree', 'COMMA17_tree')",0.9837962962962963
616,"('COMMA71_tree', 'COMMA78_tree')",3,0.9395397489539749,,,0.8262910798122065,,,0.9722222222222221,,
617,"('COMMA72', 'COMMA71')",2,0.885383980181668,"('COMMA16', 'COMMA71')",0.885383980181668,0.8450704225352114,,,0.9619047619047619,,
618,"('COMMA72_tree', 'COMMA71_tree')",3,0.9395397489539749,,,0.9037558685446009,,,0.9722222222222221,,
619,"('COMMA74', 'COMMA72')",3,0.885383980181668,,,0.8333333333333334,,,0.9619047619047619,,
620,"('COMMA74_tree', 'COMMA72_tree')",3,0.9395397489539749,,,0.8912037037037036,,,0.9722222222222221,,
621,"('COMMA78', 'COMMA81')",1,0.885383980181668,"('COMMA18', 'COMMA81')",0.885383980181668,0.6868131868131868,,,0.9523809523809523,"('COMMA18', 'COMMA81')",0.9761904761904763
622,"('COMMA78_tree', 'COMMA81_tree')",3,0.9395397489539749,,,0.8012820512820513,,,0.9675925925925926,,
623,"('COMMA81', 'COMMA91')",3,0.885383980181668,,,0.7513227513227514,,,0.9523809523809523,,
624,"('COMMA81_tree', 'COMMA91_tree')",3,0.9395397489539749,,,0.8034979423868313,,,0.9675925925925926,,
625,"('COMMA84', 'COMMA92')",1,0.7260073260073261,"('COMMA39', 'COMMA92')",0.885383980181668,0.6462585034013606,,,0.9047619047619049,"('COMMA39', 'COMMA92')",0.9523809523809523
626,"('COMMA84_tree', 'COMMA92_tree')",1,0.8615384615384616,"('COMMA84_tree', 'COMMA138_tree')",0.9094126394052046,0.753968253968254,,,0.9351851851851852,"('COMMA84_tree', 'COMMA138_tree')",0.9513477975016437
627,"('COMMA88', 'COMMA87')",3,0.885383980181668,,,0.8472906403940887,,,0.9619047619047619,,
628,"('COMMA88_tree', 'COMMA87_tree')",3,0.9395397489539749,,,0.9061302681992337,,,0.9722222222222221,,
629,"('COMMA89', 'COMMA90')",3,0.885383980181668,,,0.7062600321027287,,,0.9523809523809523,,
630,"('COMMA89_tree', 'COMMA90_tree')",3,0.9395397489539749,,,0.8239700374531835,,,0.9675925925925926,,
631,"('COMMA90', 'COMMA89')",3,0.885383980181668,,,0.7062600321027287,,,0.9523809523809523,,
632,"('COMMA90', 'COMMA92')",3,0.885383980181668,,,0.8380952380952381,,,0.9619047619047619,,
633,"('COMMA90_tree', 'COMMA89_tree')",3,0.9395397489539749,,,0.8239700374531835,,,0.9675925925925926,,
634,"('COMMA90_tree', 'COMMA92_tree')",2,0.9395397489539749,"('COMMA90_tree', 'COMMA89_tree')",0.9395397489539749,0.8962962962962963,,,0.9722222222222221,,
635,"('COMMA91', 'COMMA92')",3,0.885383980181668,,,0.8477237048665621,,,0.9619047619047619,,
636,"('COMMA91_tree', 'COMMA92_tree')",3,0.9395397489539749,,,0.9065934065934066,,,0.9722222222222221,,
637,"('COMMA92', 'COMMA90')",3,0.885383980181668,,,0.8380952380952381,,,0.9619047619047619,,
638,"('COMMA92_tree', 'COMMA90_tree')",3,0.9395397489539749,,,0.8962962962962963,,,0.9722222222222221,,
639,"('COMMENT', 'JSON')",0,-0.015151515151515138,"('ExtensionType', 'JSON')",0.14632960622265437,0.1428571428571429,"('ExtensionType', 'JSON')",0.23076923076923073,0.5952380952380952,"('COMMENT', 'COMMA155')",0.6904761904761904
640,"('COMMENT78', 'COMMENT85')",3,0.9152827918170878,,,0.707977207977208,,,0.9777777777777777,,
641,"('COMMENT78_tree', 'COMMENT85_tree')",3,0.9493546951490878,,,0.7802197802197802,,,0.9761904761904763,,
642,"('COMMENT84', 'COMMENT98')",3,0.9152827918170878,,,0.6481481481481481,,,0.9777777777777777,,
643,"('COMMENT84_tree', 'COMMENT98_tree')",3,0.9493546951490878,,,0.7142857142857144,,,0.9761904761904763,,
644,"('COMMENT85', 'COMMENT84')",3,0.9152827918170878,,,0.8783068783068783,,,0.9851851851851852,,
645,"('COMMENT85_tree', 'COMMENT84_tree')",3,0.9493546951490878,,,0.9175170068027212,,,0.9795918367346939,,
646,"('COMMENT86', 'COMMENT89')",3,0.9152827918170878,,,0.8578811369509044,,,0.9851851851851852,,
647,"('COMMENT86_tree', 'COMMENT89_tree')",3,0.9493546951490878,,,0.8961794019933556,,,0.9795918367346939,,
648,"('COMMENT89', 'COMMENT78')",3,0.9152827918170878,,,0.6680911680911682,,,0.9777777777777777,,
649,"('COMMENT89_tree', 'COMMENT78_tree')",1,0.9493546951490878,"('COMMENT98_tree', 'COMMENT78_tree')",0.9493546951490878,0.7362637362637363,,,0.9761904761904763,"('COMMENT98_tree', 'COMMENT78_tree')",0.9761904761904763
650,"('COMMENT98', 'COMMENT99')",3,0.9152827918170878,,,0.8798185941043083,,,0.9851851851851852,,
651,"('COMMENT98_tree', 'COMMENT99_tree')",3,0.9493546951490878,,,0.9190962099125365,,,0.9795918367346939,,
652,"('COMMENT99', 'COMMENT92')",0,0.9152827918170878,"('COMMENT99', 'COMMENT98')",0.9152827918170878,0.821256038647343,"('COMMENT99', 'COMMENT98')",0.8798185941043083,0.9851851851851852,"('COMMENT99', 'COMMENT98')",0.9851851851851852
653,"('COMMENT99_tree', 'COMMENT92_tree')",3,0.9493546951490878,,,0.8579192546583851,,,0.9795918367346939,,
654,"('COND30', 'COND31')",3,0.8615384615384616,,,0.8055555555555556,,,0.9444444444444444,,
655,"('COND30_tree', 'COND31_tree')",3,0.9331088664421997,,,0.8787878787878788,,,0.9669421487603306,,
656,"('COND31', 'COND32')",3,0.8615384615384616,,,0.8064516129032259,,,0.9444444444444444,,
657,"('COND31_tree', 'COND32_tree')",3,0.9331088664421997,,,0.8797653958944281,,,0.9669421487603306,,
658,"('COND32', 'COND34')",3,0.8615384615384616,,,0.78125,,,0.9444444444444444,,
659,"('COND32_tree', 'COND34_tree')",3,0.9331088664421997,,,0.8522727272727273,,,0.9669421487603306,,
660,"('COND33', 'COND34')",3,0.8615384615384616,,,0.8080808080808082,,,0.9444444444444444,,
661,"('COND33_tree', 'COND34_tree')",3,0.9331088664421997,,,0.8815426997245179,,,0.9669421487603306,,
662,"('COND34', 'COND35')",1,0.8615384615384616,"('COND31', 'COND35')",0.8615384615384616,0.8088235294117647,,,0.9444444444444444,"('COND31', 'COND35')",0.9444444444444444
663,"('COND34_tree', 'COND35_tree')",3,0.9331088664421997,,,0.8823529411764706,,,0.9669421487603306,,
664,"('COND35', 'COND37')",3,0.8615384615384616,,,0.7857142857142857,,,0.9444444444444444,,
665,"('COND35', 'COND38')",3,0.8615384615384616,,,0.7619047619047619,,,0.9444444444444444,,
666,"('COND35_tree', 'COND37_tree')",3,0.9331088664421997,,,0.8571428571428571,,,0.9669421487603306,,
667,"('COND35_tree', 'COND38_tree')",3,0.9331088664421997,,,0.8311688311688311,,,0.9669421487603306,,
668,"('COND37', 'COND38')",3,0.8615384615384616,,,0.8108108108108109,,,0.9444444444444444,,
669,"('COND37_tree', 'COND38_tree')",3,0.9331088664421997,,,0.8845208845208845,,,0.9669421487603306,,
670,"('COND38', 'COND40')",1,0.6648648648648647,"('COND35', 'COND40')",0.6648648648648647,0.6315789473684211,,,0.8666666666666666,"('COND35', 'COND40')",0.8666666666666666
671,"('COND38', 'COND41')",3,0.6648648648648647,,,0.6140350877192983,,,0.8666666666666666,,
672,"('COND38_tree', 'COND40_tree')",3,0.8457623640467885,,,0.7751196172248803,,,0.9228650137741048,,
673,"('COND38_tree', 'COND41_tree')",3,0.8457623640467885,,,0.7535885167464114,,,0.9228650137741048,,
674,"('COND40', 'COND42')",3,0.8615384615384616,,,0.7916666666666666,,,0.9444444444444444,,
675,"('COND40_tree', 'COND42_tree')",3,0.9331088664421997,,,0.8636363636363635,,,0.9669421487603306,,
676,"('COND41', 'COND43')",3,0.8615384615384616,,,0.7926829268292683,,,0.9444444444444444,,
677,"('COND41_tree', 'COND43_tree')",1,0.9331088664421997,"('COND41_tree', 'COND47_tree')",0.9331088664421997,0.8647450110864744,,,0.9669421487603306,"('COND41_tree', 'COND47_tree')",0.9669421487603306
678,"('COND42', 'COND52')",3,0.8615384615384616,,,0.6349206349206349,,,0.9333333333333333,,
679,"('COND42_tree', 'COND52_tree')",3,0.9331088664421997,,,0.6926406926406926,,,0.9614325068870524,,
680,"('COND43', 'COND45')",3,0.8615384615384616,,,0.7945736434108528,,,0.9444444444444444,,
681,"('COND43_tree', 'COND45_tree')",3,0.9331088664421997,,,0.8668076109936576,,,0.9669421487603306,,
682,"('COND45', 'COND55')",3,0.8615384615384616,,,0.6481481481481481,,,0.9333333333333333,,
683,"('COND45_tree', 'COND55_tree')",3,0.9331088664421997,,,0.7070707070707071,,,0.9614325068870524,,
684,"('COND52', 'COND44')",2,0.6648648648648647,,,0.5454545454545455,,,0.8666666666666666,"('COND40_tree', 'COND44')",0.8705234159779615
685,"('COND52_tree', 'COND44_tree')",3,0.8457623640467885,,,0.6694214876033057,,,0.9228650137741048,,
686,"('COND55', 'COND47')",3,0.6648648648648647,,,0.5531914893617021,,,0.8666666666666666,,
687,"('COND55_tree', 'COND47_tree')",2,0.8457623640467885,,,0.678916827852998,"('COND55_tree', 'AND57_tree')",0.7008264462809918,0.9228650137741048,,
688,"('CONNECTOR_HIGHLIGHT', 'CONNECTORHIGHLIGHT')",3,0.9837837837837838,,,0.9473684210526316,,,0.9907663896583564,,
689,"('CONNECTOR_HIGHLIGHT_FILL', 'CONNECTORHIGHLIGHT_FILL')",3,0.9872340425531915,,,0.9583333333333334,,,0.9460295893719807,,
690,"('CONNECTOR_MAIN', 'CONNECTORMAIN')",3,0.9777777777777777,,,0.9285714285714286,,,0.9914965986394558,,
691,"('CUD_SIG1', 'CUD_SIG')",3,0.96,,,0.875,,,0.9875,,
692,"('CURRENT48', 'CURRENT50')",3,0.8015200868621064,,,0.7453703703703705,,,0.9555555555555555,,
693,"('CURRENT48_tree', 'CURRENT50_tree')",1,0.885383980181668,"('CURRENT58_tree', 'CURRENT50_tree')",0.9493546951490878,0.8214285714285715,,,0.9523809523809523,"('CURRENT58_tree', 'CURRENT50_tree')",0.9795918367346939
694,"('CURRENT50', 'CURRENT52')",3,0.9152827918170878,,,0.8533333333333333,,,0.9851851851851852,,
695,"('CURRENT50_tree', 'CURRENT52_tree')",3,0.9493546951490878,,,0.8914285714285715,,,0.9795918367346939,,
696,"('CURRENT52', 'CURRENT53')",3,0.9152827918170878,,,0.8717948717948717,,,0.9851851851851852,,
697,"('CURRENT52_tree', 'CURRENT53_tree')",3,0.9493546951490878,,,0.9107142857142857,,,0.9795918367346939,,
698,"('CURRENT53', 'CURRENT61')",0,0.8015200868621064,"('CURRENT53', 'CURRENT50')",0.9152827918170878,0.6603773584905661,"('CURRENT53', 'CURRENT50')",0.8355555555555555,0.9555555555555555,"('CURRENT53', 'CURRENT50')",0.9851851851851852
699,"('CURRENT53_tree', 'CURRENT61_tree')",3,0.885383980181668,,,0.7277628032345014,,,0.9523809523809523,,
700,"('CURRENT55', 'CURRENT57')",3,0.9152827918170878,,,0.8565656565656565,,,0.9851851851851852,,
701,"('CURRENT55_tree', 'CURRENT57_tree')",3,0.9493546951490878,,,0.8948051948051948,,,0.9795918367346939,,
702,"('CURRENT57', 'CURRENT59')",3,0.9152827918170878,,,0.8576998050682261,,,0.9851851851851852,,
703,"('CURRENT57_tree', 'CURRENT59_tree')",3,0.9493546951490878,,,0.8959899749373433,,,0.9795918367346939,,
704,"('CURRENT58', 'CURRENT60')",3,0.8015200868621064,,,0.7509578544061303,,,0.9555555555555555,,
705,"('CURRENT58_tree', 'CURRENT60_tree')",3,0.885383980181668,,,0.8275862068965518,,,0.9523809523809523,,
706,"('CURRENT59', 'CURRENT58')",1,0.9152827918170878,"('CURRENT55', 'CURRENT58')",0.9152827918170878,0.8735632183908045,,,0.9851851851851852,"('CURRENT55', 'CURRENT58')",0.9851851851851852
707,"('CURRENT59', 'CURRENT60')",3,0.8015200868621064,,,0.7645951035781545,,,0.9555555555555555,,
708,"('CURRENT59_tree', 'CURRENT58_tree')",3,0.9493546951490878,,,0.9125615763546798,,,0.9795918367346939,,
709,"('CURRENT59_tree', 'CURRENT60_tree')",3,0.885383980181668,,,0.8426150121065377,,,0.9523809523809523,,
710,"('CURRENT60', 'CURRENT68')",3,0.9152827918170878,,,0.7703703703703704,,,0.9851851851851852,,
711,"('CURRENT60_tree', 'CURRENT68_tree')",3,0.9493546951490878,,,0.8047619047619048,,,0.9795918367346939,,
712,"('CURRENT61', 'CURRENT59')",1,0.8015200868621064,"('CURRENT61', 'CURRENT50')",0.8015200868621064,0.751412429378531,,,0.9555555555555555,"('CURRENT61', 'CURRENT50')",0.9555555555555555
713,"('CURRENT61_tree', 'CURRENT59_tree')",3,0.885383980181668,,,0.828087167070218,,,0.9523809523809523,,
714,"('CURRENT65', 'CURRENT67')",3,0.9152827918170878,,,0.8615384615384615,,,0.9851851851851852,,
715,"('CURRENT65_tree', 'CURRENT67_tree')",3,0.9493546951490878,,,0.9,,,0.9795918367346939,,
716,"('CURRENT66', 'CURRENT65')",3,0.9152827918170878,,,0.8752136752136752,,,0.9851851851851852,,
717,"('CURRENT66_tree', 'CURRENT65_tree')",3,0.9493546951490878,,,0.9142857142857144,,,0.9795918367346939,,
718,"('CURRENT68', 'CURRENT66')",3,0.9152827918170878,,,0.8619528619528619,,,0.9851851851851852,,
719,"('CURRENT68_tree', 'CURRENT66_tree')",3,0.9493546951490878,,,0.9004329004329005,,,0.9795918367346939,,
720,"('CUSTOMER_ORDERSjoin', 'NATION_REGIONjoin')",2,0.11155944108196958,,,0.3157894736842105,,,0.6048503611971104,"('CUSTOMER_ORDERSjoin', 'COMMA28_tree')",0.6125730994152047
721,"('C_O_comp', 'P_L_comp')",3,0.6693548387096774,,,0.75,,,0.7777777777777778,,
722,"('CityStr', 'cityStr')",3,1.0,,,1.0,,,1.0,,
723,"('CountryStr', 'countryStr')",3,1.0,,,1.0,,,1.0,,
724,"('Coupons', 'coupons')",3,1.0,,,1.0,,,1.0,,
725,"('Customers', 'customers')",3,1.0,,,1.0,,,1.0,,
726,"('DATE_RANGE48', 'DATE_RANGE44')",3,0.9395397489539749,,,0.8333333333333333,,,0.9953703703703703,,
727,"('DATE_RANGE48_tree', 'DATE_RANGE44_tree')",3,0.9593468255469391,,,0.8556149732620321,,,0.986159169550173,,
728,"('DATE_TIME_AT_UNIX_0_UTC', 'DATE_1970_JAN')",2,0.2897399188737772,,,0.0,"('COMMA66', 'DATE_1970_JAN')",-0.0,0.6204632726371857,,
729,"('DATE_TOKEN81', 'DATE_TOKEN89')",3,0.9395397489539749,,,0.8261316872427983,,,0.9953703703703703,,
730,"('DATE_TOKEN81_tree', 'DATE_TOKEN89_tree')",3,0.9593468255469391,,,0.8482207697893972,,,0.986159169550173,,
731,"('DATE_TOKEN89', 'DATE_TOKEN90')",3,0.9395397489539749,,,0.8239700374531835,,,0.9907407407407407,,
732,"('DATE_TOKEN89_tree', 'DATE_TOKEN90_tree')",3,0.9593468255469391,,,0.8724388631857237,,,0.9838523644752019,,
733,"('DATE_TOKEN90', 'DATE_TOKEN89')",3,0.9395397489539749,,,0.8239700374531835,,,0.9907407407407407,,
734,"('DATE_TOKEN90_tree', 'DATE_TOKEN89_tree')",3,0.9593468255469391,,,0.8724388631857237,,,0.9838523644752019,,
735,"('DDOT102', 'DDOT105')",3,0.885383980181668,,,0.8319327731092437,,,0.9619047619047619,,
736,"('DDOT102_tree', 'DDOT105_tree')",3,0.9395397489539749,,,0.8897058823529411,,,0.9722222222222221,,
737,"('DDOT105', 'DDOT124')",3,0.7260073260073261,,,0.5850340136054422,,,0.9047619047619049,,
738,"('DDOT105_tree', 'DDOT124_tree')",3,0.8615384615384616,,,0.6825396825396826,,,0.9351851851851852,,
739,"('DDOT124', 'DDOT125')",3,0.885383980181668,,,0.8502304147465438,,,0.9619047619047619,,
740,"('DDOT124_tree', 'DDOT125_tree')",3,0.9395397489539749,,,0.9092741935483871,,,0.9722222222222221,,
741,"('DDOT125', 'DDOT33')",0,0.6006914433880727,"('DDOT125', 'DDOT102')",0.885383980181668,-1.0216450216450217,"('ARGS71', 'DDOT33')",-0.0,0.8476190476190476,"('DDOT125', 'DDOT102')",0.9523809523809523
742,"('DDOT125_tree', 'DDOT33_tree')",2,0.8093242535358827,,,-1.340909090909091,"('FLOAT73_tree', 'DDOT33_tree')",-0.14141414141414146,0.9040404040404041,,
743,"('DDOT95', 'DDOT102')",3,0.6006914433880727,,,0.5293233082706766,,,0.8476190476190476,,
744,"('DDOT95_tree', 'DDOT102_tree')",3,0.8093242535358827,,,0.6947368421052631,,,0.9040404040404041,,
745,"('DEFINED106', 'DEFINED107')",3,0.9252071005917161,,,0.8915094339622641,,,0.9933333333333333,,
746,"('DEFINED106_tree', 'DEFINED107_tree')",3,0.9531787175989086,,,0.9245283018867925,,,0.9822222222222222,,
747,"('DIV195', 'DIV193')",3,0.8615384615384616,,,0.8246977547495682,,,0.9444444444444444,,
748,"('DIV195_tree', 'DIV193_tree')",3,0.9331088664421997,,,0.8996702779086199,,,0.9669421487603306,,
749,"('DIVIDE193', 'DIVIDE191')",3,0.9152827918170878,,,0.8795811518324607,,,0.9851851851851852,,
750,"('DIVIDE193_tree', 'DIVIDE191_tree')",3,0.9493546951490878,,,0.918848167539267,,,0.9795918367346939,,
751,"('DOT10', 'DOT6')",2,0.6447154471544715,,,0.2,"('DOT10', 'CONTROL')",0.2857142857142857,0.8483333333333334,,
752,"('DOT100', 'DOT107')",3,0.8615384615384616,,,0.775,,,0.9444444444444444,,
753,"('DOT100_tree', 'DOT107_tree')",2,0.9331088664421997,"('DOT100_tree', 'DOT130_tree')",0.9331088664421997,0.8454545454545453,,,0.9669421487603306,,
754,"('DOT106', 'DOT108')",3,0.8615384615384616,,,0.8176100628930818,,,0.9444444444444444,,
755,"('DOT106_tree', 'DOT108_tree')",3,0.9331088664421997,,,0.8919382504288165,,,0.9669421487603306,,
756,"('DOT107', 'DOT109')",3,0.8615384615384616,,,0.8177570093457944,,,0.9444444444444444,,
757,"('DOT107_tree', 'DOT109_tree')",3,0.9331088664421997,,,0.8920985556499574,,,0.9669421487603306,,
758,"('DOT108', 'DOT119')",3,0.6648648648648647,,,0.5987654320987655,,,0.8666666666666666,,
759,"('DOT108_tree', 'DOT119_tree')",0,0.8457623640467885,"('DOT11_tree', 'DOT119_tree')",0.9714285714285714,0.7348484848484848,"('DOT108_tree', 'DDOT102_tree')",0.7843137254901961,0.9228650137741048,"('DOT11_tree', 'DOT119_tree')",0.9834710743801653
760,"('DOT109', 'DOT120')",2,0.8615384615384616,,,0.599388379204893,"('DOT109', 'DDOT105')",0.6870748299319728,0.9333333333333333,,
761,"('DOT109_tree', 'DOT120_tree')",3,0.9331088664421997,,,0.7356130108423685,,,0.9614325068870524,,
762,"('DOT11', 'DOT131')",2,0.9454545454545454,,,-8.257575757575758,"('ARRAY_START131', 'DOT131')",0.2857142857142857,0.9666666666666667,,
763,"('DOT119', 'DOT127')",3,0.6648648648648647,,,0.6218487394957984,,,0.8666666666666666,,
764,"('DOT119_tree', 'DOT127_tree')",3,0.8457623640467885,,,0.7631779984721161,,,0.9228650137741048,,
765,"('DOT11_tree', 'DOT131_tree')",2,0.9714285714285714,,,-9.008264462809917,"('COND38_tree', 'DOT131_tree')",-0.9210526315789472,0.9807162534435262,,
766,"('DOT120', 'DOT128')",3,0.8615384615384616,,,0.7777777777777778,,,0.9444444444444444,,
767,"('DOT120_tree', 'DOT128_tree')",3,0.9331088664421997,,,0.8484848484848485,,,0.9669421487603306,,
768,"('DOT124', 'DOT126')",3,0.8615384615384616,,,0.8198924731182796,,,0.9444444444444444,,
769,"('DOT124_tree', 'DOT126_tree')",3,0.9331088664421997,,,0.8944281524926686,,,0.9669421487603306,,
770,"('DOT125', 'DOT129')",3,0.8615384615384616,,,0.8066666666666666,,,0.9444444444444444,,
771,"('DOT125_tree', 'DOT129_tree')",3,0.9331088664421997,,,0.8799999999999999,,,0.9669421487603306,,
772,"('DOT126', 'DOT124')",3,0.8615384615384616,,,0.8198924731182796,,,0.9444444444444444,,
773,"('DOT126', 'DOT130')",1,0.6648648648648647,"('DOT213', 'DOT130')",0.844871794871795,0.6455026455026456,,,0.8666666666666666,"('DOT213', 'DOT130')",0.9222222222222223
774,"('DOT126_tree', 'DOT124_tree')",3,0.9331088664421997,,,0.8944281524926686,,,0.9669421487603306,,
775,"('DOT126_tree', 'DOT130_tree')",1,0.8457623640467885,"('DOT100_tree', 'DOT130_tree')",0.9331088664421997,0.7922077922077921,,,0.9228650137741048,"('DOT100_tree', 'DOT130_tree')",0.9614325068870524
776,"('DOT127', 'DOT125')",2,0.8615384615384616,"('DOT127', 'DOT176')",0.8615384615384616,0.8200000000000001,,,0.9444444444444444,,
777,"('DOT127_tree', 'DOT125_tree')",3,0.9331088664421997,,,0.8945454545454545,,,0.9669421487603306,,
778,"('DOT128', 'DOT126')",3,0.8615384615384616,,,0.8201058201058202,,,0.9444444444444444,,
779,"('DOT128_tree', 'DOT126_tree')",0,0.9331088664421997,"('DOT127_tree', 'DOT126_tree')",0.9331088664421997,0.8946608946608947,"('DOT127_tree', 'DOT126_tree')",0.9018759018759018,0.9669421487603306,"('DOT127_tree', 'DOT126_tree')",0.9669421487603306
780,"('DOT131', 'DOT138')",0,0.8615384615384616,"('DOT131', 'DOT130')",0.8615384615384616,0.7888040712468194,"('DOT131', 'DOT130')",0.826923076923077,0.9444444444444444,"('DOT131', 'DOT130')",0.9444444444444444
781,"('DOT131_tree', 'DOT138_tree')",3,0.9331088664421997,,,0.8605135322692574,,,0.9669421487603306,,
782,"('DOT138', 'DOT141')",3,0.6648648648648647,,,0.6521739130434784,,,0.8666666666666666,,
783,"('DOT138_tree', 'DOT141_tree')",3,0.8457623640467885,,,0.800395256916996,,,0.9228650137741048,,
784,"('DOT141', 'DOT176')",1,0.6648648648648647,"('DOT141', 'DOT109')",0.6648648648648647,0.5011820330969268,,,0.8666666666666666,"('DOT141', 'DOT109')",0.8666666666666666
785,"('DOT141_tree', 'DOT176_tree')",1,0.8457623640467885,"('DOT120_tree', 'DOT176_tree')",0.8457623640467885,0.6150870406189555,,,0.9228650137741048,"('DOT120_tree', 'DOT176_tree')",0.9228650137741048
786,"('DOT144', 'DOT179')",3,0.6648648648648647,,,0.5046296296296297,,,0.8666666666666666,,
787,"('DOT144_tree', 'DOT179_tree')",1,0.8457623640467885,"('DOT100_tree', 'DOT179_tree')",0.8457623640467885,0.6193181818181818,,,0.9228650137741048,"('DOT100_tree', 'DOT179_tree')",0.9228650137741048
788,"('DOT176', 'DOT186')",3,0.8615384615384616,,,0.7859848484848485,,,0.9333333333333333,,
