	OldName	NewName	Dice	Qgram	count
29472	VerifyJsonStatusBlock	VerifyJsonStatusBlockCrawl	True	False	1
29490	VersificationTest	VersificationParentTst	True	False	1
29532	ViewConfiguration	ViewConfig	True	False	1
29605	VisitToSimpleObjectConverter	VisitSimplifier	False	True	1
29647	WGNVerificationController	IVRContainerRegistrationController	True	False	1
29719	WePayAccountCreate	WePayAccountCreateRequest	True	False	1
29726	WePayAccountFind	WePayAccountFindRequest	True	False	1
29736	WePayCheckoutCancel	WePayCheckoutCancelRequest	True	False	1
29740	WePayCheckoutCreate	WePayCheckoutCreateRequest	True	False	1
29746	WePayCheckoutFindRequest	CheckoutFindRequest	True	False	1
29763	WePayTransferFind	TransferFind	True	False	1
29774	WeavingService	AspectJWeavingService	True	False	1
29809	WebHelper	WebAide	False	True	1
29831	WebSocket	WebSocketClient	True	False	1
29832	WebSocketChannelHandler	WebSocketConnectionHandler	True	False	1
29837	WebSocketFrame	WebSocketFrameInternal	True	False	1
29841	WebSocketRequest	WebSocketTransportRequest	True	False	1
29872	WeightTest	WeightIT	False	True	1
29877	WeightedEntryFeatureSource	WeightedTokenPairSource	False	True	1
29878	WeightedEntryFeatureTest	WeightedEventsTest	True	False	1
29879	WeightedEntryFeatureVectorSink	WeightedTokenPairVectorSink	False	True	1
29880	WeightedEntryFeatureVectorSource	WeightedTokenPairVectorSource	False	True	1
29925	WhileLoop_Group_12_3	Pipeline_Group_12_3	False	True	1
29952	WiQueryAutocompleteJavascriptResourceReference	PositionJavaScriptResourceReference	False	True	1
29955	WiQueryYUICompressedResourceStream	FilteringResourceStream	False	True	1
29972	WindGateCommandEmulatorTestRoot	InProcessWindGateTaskExecutorTestRoot	True	False	1
30034	WordFrequencyJob	WordCountJob	True	False	1
30044	Work	LineWork	True	False	1
30085	WorkflowEndpointTest	RoutingEndpointTest	False	True	1
30106	WorkunitFolderTreeItem	FileSprayWorkunitFolderTreeItem	True	False	1
30142	WrapperQuery	WrapperVertexQuery	False	True	1
30148	WrappingFilter	CommonEventFilter	False	True	1
30156	Writer	DataCacheWriter	True	False	1
30199	XDIDiscoveryAgentRouter	XDIHttpDiscoveryAgentRouter	False	True	1
30201	XDIDisplayReaderTest	ReaderWriterTest	True	False	1
30302	XPathTest	XPathCLI	False	True	1
30318	XTestRegressionTests	RegressionTests	True	False	1
30323	XWPF2PDFViaITextConverter	PdfConverter	True	False	1
30375	XdiAbstractClass	XdiAbstractCollection	True	False	1
30383	XdiAttributeClass	XdiAttributeCollection	True	False	1
30389	XdiAttributeMember	XdiAttributeInstance	True	False	1
30394	XdiClass	XdiAbstractClass	True	False	1
30418	XdiMember	XdiEntity	False	True	1
30426	XdiSingleton	XdiAbstractSingleton	True	False	1
30502	XmlParser	JpaDescriptorParser	True	False	1
30508	XmlReader	ConsumptionXmlReader	True	False	1
30575	YamlParticle	YamlYangMillsParticle	True	False	1
30644	ZkCloudnameBuilder	Builder	True	False	1
30705	ay	OInventoryPlayer	True	False	1
30724	callPicka	authenticityToken	True	False	1
30789	ecoEntityListener	DeathEventListener	False	True	1
30844	genExp	ExperimentDriver	True	False	1
30852	getInt_args	getMessage_args	True	False	1
30861	get_call	length_call	False	True	1
30866	get_key_range	get_range_slices	False	True	1
31077	testTest	Test	True	False	1
31121	z_T4JInternalStringUtil	StringUtil	True	False	1
31122	zzzz_T4J_INTERNAL_Factory	z_T4JInternalFactory	True	False	1
